Store Name,Primary Category Name,Secondary Category Name,Leaf Category Name,Product ID,Creation Date,Product Name,Product URL,SKU,Attribute Set,Visibility,Status(enable/disable)
bannerbuzz.ca,Banners,Vinyl Banners,Special Banners,"4,65,440",17-02-2019 08:31,Backlit Banners,https://www.bannerbuzz.ca/backlit-banners/p,BBBLIT01,Default,"Catalog, Search",Enable
bannerbuzz.nz,Banners,Vinyl Banners,Special Banners,"4,65,440",17-02-2019 08:31,Backlit Banners,https://www.bannerbuzz.co.nz/backlit-banners/p,BBBLIT01,Default,"Catalog, Search",Enable
bestofsigns.com,Banners,Custom Vinyl Banners,Special Banners,"4,65,440",17-02-2019 08:31,Backlit Banners,https://www.bestofsigns.com/backlit-banners.html,BBBLIT01,Default,"Catalog, Search",Enable
bannerbuzz.com,Banners,Vinyl Banners,Special Banners,"4,65,441",17-02-2019 08:31,Billboard Printing,https://www.bannerbuzz.com/billboard-printing/p,BBVBBP01,Default,"Catalog, Search",Enable
bannerbuzz.com.au,Banners,Vinyl Banners,Special Banners,"4,65,441",17-02-2019 08:31,Billboard Printing,https://www.bannerbuzz.com.au/billboard-printing/p,BBVBBP01,Default,"Catalog, Search",Enable
bannerbuzz.co.uk,Banners,Vinyl Banners,Special Banners,"4,65,441",17-02-2019 08:31,Billboard Printing,https://www.bannerbuzz.co.uk/billboard-printing/p,BBVBBP01,Default,"Catalog, Search",Enable
bannerbuzz.ca,Banners,Vinyl Banners,Special Banners,"4,65,441",17-02-2019 08:31,Billboard Printing,https://www.bannerbuzz.ca/billboard-printing/p,BBVBBP01,Default,"Catalog, Search",Enable
bannerbuzz.nz,Banners,Vinyl Banners,Special Banners,"4,65,441",17-02-2019 08:31,Billboard Printing,https://www.bannerbuzz.co.nz/billboard-printing/p,BBVBBP01,Default,"Catalog, Search",Enable
bestofsigns.com,Banners,Custom Vinyl Banners,Special Banners,"4,65,441",17-02-2019 08:31,Billboard Printing,https://www.bestofsigns.com/billboard-printing.html,BBVBBP01,Default,"Catalog, Search",Enable
bannerbuzz.com,Banners,Vinyl Banners,Event Banners,"4,65,443",17-02-2019 08:31,Step and Repeat Banners,https://www.bannerbuzz.com/step-and-repeat-banners/p,BBSTRE01,Default,"Catalog, Search",Enable
bannerbuzz.com.au,Banners,Vinyl Banners,Event Banners,"4,65,443",17-02-2019 08:31,Step and Repeat Banners,https://www.bannerbuzz.com.au/step-and-repeat-banners/p,BBSTRE01,Default,"Catalog, Search",Enable
bannerbuzz.co.uk,Banners,Vinyl Banners,Event Banners,"4,65,443",17-02-2019 08:31,Step and Repeat Banners,https://www.bannerbuzz.co.uk/step-and-repeat-banners/p,BBSTRE01,Default,"Catalog, Search",Enable
bannerbuzz.ca,Banners,Vinyl Banners,Event Banners,"4,65,443",17-02-2019 08:31,Step and Repeat Banners,https://www.bannerbuzz.ca/step-and-repeat-banners/p,BBSTRE01,Default,"Catalog, Search",Enable
bannerbuzz.nz,Banners,Vinyl Banners,Event Banners,"4,65,443",17-02-2019 08:31,Step and Repeat Banners,https://www.bannerbuzz.co.nz/step-and-repeat-banners/p,BBSTRE01,Default,"Catalog, Search",Enable
bestofsigns.com,Banners,Custom Vinyl Banners,Event Banners,"4,65,443",17-02-2019 08:31,Step and Repeat Banners,https://www.bestofsigns.com/step-and-repeat-banners.html,BBSTRE01,Default,"Catalog, Search",Enable
bannerbuzz.com,Banners,Vinyl Banners,Special Banners,"4,65,473",17-02-2019 08:31,Pre-Printed Banners,https://www.bannerbuzz.com/pre-printed-vinyl-banners/p,BBVBCB07,Default,"Catalog, Search",Enable
bannerbuzz.com.au,Banners,Vinyl Banners,Special Banners,"4,65,473",17-02-2019 08:31,Pre-Printed Banners,https://www.bannerbuzz.com.au/pre-printed-banners/p,BBVBCB07,Default,"Catalog, Search",Enable
bannerbuzz.co.uk,Banners,Vinyl Banners,Special Banners,"4,65,473",17-02-2019 08:31,Pre-Printed Banners,https://www.bannerbuzz.co.uk/pre-printed-vinyl-banners/p,BBVBCB07,Default,"Catalog, Search",Enable
bannerbuzz.ca,Banners,Vinyl Banners,Special Banners,"4,65,473",17-02-2019 08:31,Pre-Printed Banners,https://www.bannerbuzz.ca/pre-printed-banners/p,BBVBCB07,Default,"Catalog, Search",Enable
bannerbuzz.nz,Banners,Vinyl Banners,Special Banners,"4,65,473",17-02-2019 08:31,Pre-Printed Banners,https://www.bannerbuzz.co.nz/pre-printed-banners/p,BBVBCB07,Default,"Catalog, Search",Enable
bestofsigns.com,Banners,Custom Vinyl Banners,Special Banners,"4,65,473",17-02-2019 08:31,Pre-Printed Banners,https://www.bestofsigns.com/pre-printed-vinyl-banners.html,BBVBCB07,Default,"Catalog, Search",Enable
bannerbuzz.com,Banners,Vinyl Banners,Special Banners,"4,65,495",17-02-2019 08:31,Breakaway Banners,https://www.bannerbuzz.com/breakaway-banners/p,BBBRAW01,Default,"Catalog, Search",Enable
bannerbuzz.com.au,Banners,Vinyl Banners,Special Banners,"4,65,495",17-02-2019 08:31,Breakaway Banners,https://www.bannerbuzz.com.au/breakaway-banners/p,BBBRAW01,Default,"Catalog, Search",Enable
bannerbuzz.co.uk,Banners,Vinyl Banners,Special Banners,"4,65,495",17-02-2019 08:31,Breakaway Banners,https://www.bannerbuzz.co.uk/breakaway-banners/p,BBBRAW01,Default,"Catalog, Search",Enable
bannerbuzz.ca,Banners,Vinyl Banners,Special Banners,"4,65,495",17-02-2019 08:31,Breakaway Banners,https://www.bannerbuzz.ca/breakaway-banners/p,BBBRAW01,Default,"Catalog, Search",Enable
bannerbuzz.nz,Banners,Vinyl Banners,Special Banners,"4,65,495",17-02-2019 08:31,Breakaway Banners,https://www.bannerbuzz.co.nz/breakaway-banners/p,BBBRAW01,Default,"Catalog, Search",Enable
bestofsigns.com,Banners,Custom Vinyl Banners,Event Banners,"4,65,495",17-02-2019 08:31,Breakaway Banners,https://www.bestofsigns.com/breakaway-banners.html,BBBRAW01,Default,"Catalog, Search",Enable
bannerbuzz.com,Banners,Vinyl Banners,Special Banners,"4,65,613",17-02-2019 08:31,Heavy Duty Premium Banners,https://www.bannerbuzz.com/heavy-duty-premium-banners/p,BBRDHD01,Default,"Catalog, Search",Enable
bannerbuzz.com.au,Banners,Vinyl Banners,Special Banners,"4,65,613",17-02-2019 08:31,Heavy Duty Premium Banners,https://www.bannerbuzz.com.au/heavy-duty-premium-banners/p,BBRDHD01,Default,"Catalog, Search",Enable
bannerbuzz.co.uk,Banners,Vinyl Banners,Special Banners,"4,65,613",17-02-2019 08:31,Heavy Duty Premium Banners,https://www.bannerbuzz.co.uk/heavy-duty-premium-banners/p,BBRDHD01,Default,"Catalog, Search",Enable
bannerbuzz.ca,Banners,Vinyl Banners,Special Banners,"4,65,613",17-02-2019 08:31,Heavy Duty Premium Banners,https://www.bannerbuzz.ca/heavy-duty-premium-banners/p,BBRDHD01,Default,"Catalog, Search",Enable
bannerbuzz.nz,Banners,Vinyl Banners,Special Banners,"4,65,613",17-02-2019 08:31,Heavy Duty Premium Banners,https://www.bannerbuzz.co.nz/heavy-duty-premium-banners/p,BBRDHD01,Default,"Catalog, Search",Enable
bestofsigns.com,Banners,Custom Vinyl Banners,Special Banners,"4,65,613",17-02-2019 08:31,Heavy Duty Premium Banners,https://www.bestofsigns.com/heavy-duty-premium-banners.html,BBRDHD01,Default,"Catalog, Search",Enable
bannerbuzz.com,Banners,Vinyl Banners,Special Banners,"4,65,694",17-02-2019 08:31,Vinyl Mesh Banners,https://www.bannerbuzz.com/vinyl-mesh-banners/p,BBMESB01,Default,"Catalog, Search",Enable
bannerbuzz.com.au,Banners,Vinyl Banners,Special Banners,"4,65,694",17-02-2019 08:31,Vinyl Mesh Banners,https://www.bannerbuzz.com.au/vinyl-mesh-banners/p,BBMESB01,Default,"Catalog, Search",Enable
bannerbuzz.co.uk,Banners,Vinyl Banners,Special Banners,"4,65,694",17-02-2019 08:31,Vinyl Mesh Banners,https://www.bannerbuzz.co.uk/vinyl-mesh-banners/p,BBMESB01,Default,"Catalog, Search",Enable
bannerbuzz.ca,Banners,Vinyl Banners,Special Banners,"4,65,694",17-02-2019 08:31,Vinyl Mesh Banners,https://www.bannerbuzz.ca/vinyl-mesh-banners/p,BBMESB01,Default,"Catalog, Search",Enable
bannerbuzz.nz,Banners,Vinyl Banners,Special Banners,"4,65,694",17-02-2019 08:31,Vinyl Mesh Banners,https://www.bannerbuzz.co.nz/vinyl-mesh-banners/p,BBMESB01,Default,"Catalog, Search",Enable
bestofsigns.com,Banners,Custom Vinyl Banners,Special Banners,"4,65,694",17-02-2019 08:31,Vinyl Mesh Banners,https://www.bestofsigns.com/vinyl-mesh-banners.html,BBMESB01,Default,"Catalog, Search",Enable
bannerbuzz.com,Banners,Vinyl Banners,Event Banners,"4,66,159",17-02-2019 08:31,Homecoming Banners,https://www.bannerbuzz.com/homecoming-banners/p,BBVBHC01,Default,"Catalog, Search",Enable
bannerbuzz.com.au,Banners,Vinyl Banners,Event Banners,"4,66,159",17-02-2019 08:31,Homecoming Banners,https://www.bannerbuzz.com.au/homecoming-banners/p,BBVBHC01,Default,"Catalog, Search",Enable
bannerbuzz.co.uk,Banners,Vinyl Banners,Event Banners,"4,66,159",17-02-2019 08:31,Homecoming Banners,https://www.bannerbuzz.co.uk/homecoming-banners/p,BBVBHC01,Default,"Catalog, Search",Enable
bannerbuzz.ca,Banners,Vinyl Banners,Event Banners,"4,66,159",17-02-2019 08:31,Homecoming Banners,https://www.bannerbuzz.ca/homecoming-banners/p,BBVBHC01,Default,"Catalog, Search",Enable
bannerbuzz.nz,Banners,Vinyl Banners,Event Banners,"4,66,159",17-02-2019 08:31,Homecoming Banners,https://www.bannerbuzz.co.nz/homecoming-banners/p,BBVBHC01,Default,"Catalog, Search",Enable
bestofsigns.com,Banners,Custom Vinyl Banners,Event Banners,"4,66,159",17-02-2019 08:31,Homecoming Banners,https://www.bestofsigns.com/homecoming-banners.html,BBVBHC01,Default,"Catalog, Search",Enable
bannerbuzz.com,Banners,Vinyl Banners,Business Banners,"4,66,427",17-02-2019 08:31,8x8 Step and Repeat Banners - Graphic,https://www.bannerbuzz.com/8x8-step-and-repeat-banner-graphic/p,BB8SRB01-G,Default,Not Visible Individually,Enable
bannerbuzz.com.au,Banners,Vinyl Banners,Business Banners,"4,66,427",17-02-2019 08:31,2.5 m x 2.5 m Media Wall - Step and Repeat Event Backdrops - Graphic,https://www.bannerbuzz.com.au/8x8-step-and-repeat-banner-graphic/p,BB8SRB01-G,Default,Not Visible Individually,Enable
bannerbuzz.co.uk,Banners,Vinyl Banners,Business Banners,"4,66,427",17-02-2019 08:31,2.4 m x 2.4 m Step and Repeat Banners - Graphic,https://www.bannerbuzz.co.uk/8x8-step-and-repeat-banner-graphic/p,BB8SRB01-G,Default,Not Visible Individually,Enable
bannerbuzz.ca,Banners,Vinyl Banners,Business Banners,"4,66,427",17-02-2019 08:31,8x8 Step and Repeat Banners - Graphic,https://www.bannerbuzz.ca/8x8-step-and-repeat-banner-graphic/p,BB8SRB01-G,Default,Not Visible Individually,Enable
bannerbuzz.nz,Banners,Vinyl Banners,Business Banners,"4,66,427",17-02-2019 08:31,2.4 m x 2.4 m Media Wall - Step and Repeat Event Backdrops - Graphic,https://www.bannerbuzz.co.nz/8x8-step-and-repeat-banner-graphic/p,BB8SRB01-G,Default,Not Visible Individually,Enable
bestofsigns.com,Banners,Custom Vinyl Banners,Event Banners,"4,66,427",17-02-2019 08:31,8x8 Step And Repeat Banners - Graphic,https://www.bestofsigns.com/8x8-step-and-repeat-banner-graphic.html,BB8SRB01-G,Default,Not Visible Individually,Enable
bannerbuzz.com,Banners,Vinyl Banners,Business Banners,"4,66,428",17-02-2019 08:31,8x8 Step and Repeat Banner - Hardware,https://www.bannerbuzz.com/8x8-step-and-repeat-banner-hardware/p,BB8SRB01-H,Default,Not Visible Individually,Enable
bannerbuzz.com.au,Banners,Vinyl Banners,Business Banners,"4,66,428",17-02-2019 08:31,2.5 m x 2.5 m Media Wall - Step and Repeat Event Backdrops - Hardware,https://www.bannerbuzz.com.au/8x8-step-and-repeat-banner-hardware/p,BB8SRB01-H,Default,Not Visible Individually,Enable
bannerbuzz.co.uk,Banners,Vinyl Banners,Business Banners,"4,66,428",17-02-2019 08:31,2.4 m x 2.4 m Step and Repeat Banner - Hardware,https://www.bannerbuzz.co.uk/8x8-step-and-repeat-banner-hardware/p,BB8SRB01-H,Default,Not Visible Individually,Enable
bannerbuzz.ca,Banners,Vinyl Banners,Business Banners,"4,66,428",17-02-2019 08:31,8x8 Step and Repeat Banner - Hardware,https://www.bannerbuzz.ca/8x8-step-and-repeat-banner-hardware/p,BB8SRB01-H,Default,Not Visible Individually,Enable
bannerbuzz.nz,Banners,Vinyl Banners,Business Banners,"4,66,428",17-02-2019 08:31,2.4 m x 2.4 m Media Wall - Step and Repeat Event Backdrops - Hardware,https://www.bannerbuzz.co.nz/8x8-step-and-repeat-banner-hardware/p,BB8SRB01-H,Default,Not Visible Individually,Enable
bestofsigns.com,Banners,Custom Vinyl Banners,Event Banners,"4,66,428",17-02-2019 08:31,8x8 Step and Repeat Banner - Hardware,https://www.bestofsigns.com/8x8-step-and-repeat-banner-hardware.html,BB8SRB01-H,Default,Not Visible Individually,Enable
bannerbuzz.com,Banners,Vinyl Banners,Business Banners,"4,66,757",07-04-2019 12:08,8x8 Step and Repeat Fabric Banners - Graphic,https://www.bannerbuzz.com/8x8-step-and-repeat-fabric-banner-graphic/p,BB8SRB02-G,Default,Not Visible Individually,Enable
bannerbuzz.com.au,Banners,Vinyl Banners,Business Banners,"4,66,757",07-04-2019 12:08,2.5 m x 2.5 m Step and Repeat Fabric Banners - Graphic,https://www.bannerbuzz.com.au/8x8-step-and-repeat-fabric-banner-graphic/p,BB8SRB02-G,Default,Not Visible Individually,Enable
bannerbuzz.co.uk,Banners,Vinyl Banners,Business Banners,"4,66,757",07-04-2019 12:08,2.4 m x 2.4 m Step and Repeat Fabric Banners - Graphic,https://www.bannerbuzz.co.uk/8x8-step-and-repeat-fabric-banner-graphic/p,BB8SRB02-G,Default,Not Visible Individually,Enable
bannerbuzz.ca,Banners,Vinyl Banners,Business Banners,"4,66,757",07-04-2019 12:08,8x8 Step and Repeat Fabric Banners - Graphic,https://www.bannerbuzz.ca/8x8-step-and-repeat-fabric-banner-graphic/p,BB8SRB02-G,Default,Not Visible Individually,Enable
bannerbuzz.nz,Banners,Vinyl Banners,Business Banners,"4,66,757",07-04-2019 12:08,2.4 m x 2.4 m Step and Repeat Fabric Banners - Graphic,https://www.bannerbuzz.co.nz/8x8-step-and-repeat-fabric-banner-graphic/p,BB8SRB02-G,Default,Not Visible Individually,Enable
bannerbuzz.co.uk,Banners,Vinyl Banners,Business Banners,"4,66,961",09-06-2019 04:22,PVC Banners,https://www.bannerbuzz.co.uk/pvc-banners/p,BBPVCB00,Default,"Catalog, Search",Enable
bannerbuzz.com,Banners,Vinyl Banners,,"4,68,251",15-10-2019 06:17,Halloween Custom Vinyl Banners,https://www.bannerbuzz.com/halloween-custom-vinyl-banners/p,BBHVBCB00,Default,"Catalog, Search",Enable
bannerbuzz.com.au,Banners,Vinyl Banners,,"4,68,251",15-10-2019 06:17,Halloween Custom Vinyl Banners,https://www.bannerbuzz.com.au/halloween-custom-vinyl-banners/p,BBHVBCB00,Default,"Catalog, Search",Enable
bannerbuzz.co.uk,Banners,Vinyl Banners,,"4,68,251",15-10-2019 06:17,Halloween Custom Vinyl Banners,https://www.bannerbuzz.co.uk/halloween-custom-vinyl-banners/p,BBHVBCB00,Default,"Catalog, Search",Enable
bannerbuzz.ca,Banners,Vinyl Banners,,"4,68,251",15-10-2019 06:17,Halloween Custom Vinyl Banners,https://www.bannerbuzz.ca/halloween-custom-vinyl-banners/p,BBHVBCB00,Default,"Catalog, Search",Enable
bannerbuzz.nz,Banners,Vinyl Banners,,"4,68,251",15-10-2019 06:17,Halloween Custom Vinyl Banners,https://www.bannerbuzz.co.nz/halloween-custom-vinyl-banners/p,BBHVBCB00,Default,"Catalog, Search",Enable
bannerbuzz.com,Banners,Vinyl Banners,,"4,68,274",15-10-2019 07:41,Halloween Step and Repeat Banners,https://www.bannerbuzz.com/halloween-step-and-repeat-banners/p,BBHSTRE01,Default,"Catalog, Search",Enable
bannerbuzz.com.au,Banners,Vinyl Banners,,"4,68,274",15-10-2019 07:41,Halloween Media Walls - Step and Repeat Event Backdrops,https://www.bannerbuzz.com.au/halloween-step-and-repeat-banners/p,BBHSTRE01,Default,"Catalog, Search",Enable
bannerbuzz.co.uk,Banners,Vinyl Banners,,"4,68,274",15-10-2019 07:41,Halloween Step and Repeat Banners,https://www.bannerbuzz.co.uk/halloween-step-and-repeat-banners/p,BBHSTRE01,Default,"Catalog, Search",Enable
bannerbuzz.ca,Banners,Vinyl Banners,,"4,68,274",15-10-2019 07:41,Halloween Step and Repeat Banners,https://www.bannerbuzz.ca/halloween-step-and-repeat-banners/p,BBHSTRE01,Default,"Catalog, Search",Enable
bannerbuzz.nz,Banners,Vinyl Banners,,"4,68,274",15-10-2019 07:41,Halloween Step And Repeat Banners,https://www.bannerbuzz.co.nz/halloween-step-and-repeat-banners/p,BBHSTRE01,Default,"Catalog, Search",Enable
bestofsigns.com,Banners,Custom Vinyl Banners,,"4,68,274",15-10-2019 07:41,Halloween Step and Repeat Banners,https://www.bestofsigns.com/halloween-step-and-repeat-banners.html,BBHSTRE01,Default,"Catalog, Search",Enable
bannerbuzz.com,Banners,Vinyl Banners,Event Banners,"4,68,513",17-11-2019 05:27,Easter Banners,https://www.bannerbuzz.com/easter-banners/p,BBVBEB06,Default,"Catalog, Search",Enable
bannerbuzz.com.au,Banners,Vinyl Banners,Event Banners,"4,68,513",17-11-2019 05:27,Easter Banners,https://www.bannerbuzz.com.au/easter-banners/p,BBVBEB06,Default,"Catalog, Search",Enable
bannerbuzz.co.uk,Banners,Vinyl Banners,Event Banners,"4,68,513",17-11-2019 05:27,Easter Banners,https://www.bannerbuzz.co.uk/easter-banners/p,BBVBEB06,Default,"Catalog, Search",Enable
bannerbuzz.ca,Banners,Vinyl Banners,Event Banners,"4,68,513",17-11-2019 05:27,Easter Banners,https://www.bannerbuzz.ca/easter-banners/p,BBVBEB06,Default,"Catalog, Search",Enable
bannerbuzz.nz,Banners,Vinyl Banners,Event Banners,"4,68,513",17-11-2019 05:27,Easter Banners,https://www.bannerbuzz.co.nz/easter-banners/p,BBVBEB06,Default,"Catalog, Search",Enable
bestofsigns.com,Banners,Custom Vinyl Banners,Event Banners,"4,68,513",17-11-2019 05:27,Easter Banners,https://www.bestofsigns.com/easter-banners.html,BBVBEB06,Default,"Catalog, Search",Enable
bestofsigns.com,Banners,Custom Vinyl Banners,Holiday Banners,"4,68,514",17-11-2019 05:27,Earth Day Banners,https://www.bestofsigns.com/earth-day-banners.html,BBVBEB08,Default,"Catalog, Search",Enable
bannerbuzz.com,Banners,Vinyl Banners,Event Banners,"4,68,515",17-11-2019 05:27,Father's Day Banners,https://www.bannerbuzz.com/fathers-day-banners/p,BBVBEB09,Default,"Catalog, Search",Enable
bannerbuzz.com.au,Banners,Vinyl Banners,Event Banners,"4,68,515",17-11-2019 05:27,Father's Day Banners,https://www.bannerbuzz.com.au/fathers-day-banners/p,BBVBEB09,Default,"Catalog, Search",Enable
bannerbuzz.co.uk,Banners,Vinyl Banners,Event Banners,"4,68,515",17-11-2019 05:27,Father's Day Banners,https://www.bannerbuzz.co.uk/fathers-day-banners/p,BBVBEB09,Default,"Catalog, Search",Enable
bannerbuzz.ca,Banners,Vinyl Banners,Event Banners,"4,68,515",17-11-2019 05:27,Father's Day Banners,https://www.bannerbuzz.ca/fathers-day-banners/p,BBVBEB09,Default,"Catalog, Search",Enable
bannerbuzz.nz,Banners,Vinyl Banners,Event Banners,"4,68,515",17-11-2019 05:27,Father's Day Banners,https://www.bannerbuzz.co.nz/fathers-day-banners/p,BBVBEB09,Default,"Catalog, Search",Enable
bestofsigns.com,Banners,Custom Vinyl Banners,Holiday Banners,"4,68,515",17-11-2019 05:27,Father's Day Banners,https://www.bestofsigns.com/fathers-day-banners.html,BBVBEB09,Default,"Catalog, Search",Enable
bestofsigns.com,Banners,Custom Vinyl Banners,Holiday Banners,"4,68,516",17-11-2019 05:27,Independence Day Banners,https://www.bestofsigns.com/independence-day-banners.html,BBVBEB10,Default,"Catalog, Search",Enable
bannerbuzz.com,Banners,Vinyl Banners,Event Banners,"4,68,517",17-11-2019 05:27,Memorial Day Banners,https://www.bannerbuzz.com/memorial-day-banners/p,BBVBEB11,Default,"Catalog, Search",Enable
bestofsigns.com,Banners,Custom Vinyl Banners,Event Banners,"4,68,517",17-11-2019 05:27,Memorial Day Banners,https://www.bestofsigns.com/memorial-day-banners.html,BBVBEB11,Default,"Catalog, Search",Enable
bannerbuzz.com,Banners,Vinyl Banners,Event Banners,"4,68,518",17-11-2019 05:27,St. Patrick's Day Banners,https://www.bannerbuzz.com/st-patricks-day-banners/p,BBVBEB12,Default,"Catalog, Search",Enable
bannerbuzz.com.au,Banners,Vinyl Banners,Event Banners,"4,68,518",17-11-2019 05:27,St. Patrick's Day Banners,https://www.bannerbuzz.com.au/st-patricks-day-banners/p,BBVBEB12,Default,"Catalog, Search",Enable
bannerbuzz.co.uk,Banners,Vinyl Banners,Event Banners,"4,68,518",17-11-2019 05:27,St. Patrick's Day Banners,https://www.bannerbuzz.co.uk/st-patricks-day-banners/p,BBVBEB12,Default,"Catalog, Search",Enable
bannerbuzz.ca,Banners,Vinyl Banners,Event Banners,"4,68,518",17-11-2019 05:27,St. Patrick's Day Banners,https://www.bannerbuzz.ca/st-patricks-day-banners/p,BBVBEB12,Default,"Catalog, Search",Enable
bannerbuzz.nz,Banners,Vinyl Banners,Event Banners,"4,68,518",17-11-2019 05:27,St. Patrick's Day Banners,https://www.bannerbuzz.co.nz/st-patricks-day-banners/p,BBVBEB12,Default,"Catalog, Search",Enable
bestofsigns.com,Banners,Custom Vinyl Banners,Event Banners,"4,68,518",17-11-2019 05:27,St. Patrick's Day Banners,https://www.bestofsigns.com/st-patricks-day-banners.html,BBVBEB12,Default,"Catalog, Search",Enable
bestofsigns.com,Banners,Custom Vinyl Banners,Special Banners,"4,68,519",17-11-2019 05:27,Personalized Banners,https://www.bestofsigns.com/personalized-banners.html,BBVBPB00,Default,"Catalog, Search",Enable
bestofsigns.com,Banners,Custom Vinyl Banners,Special Banners,"4,68,520",17-11-2019 05:27,Display Banners,https://www.bestofsigns.com/display-banners.html,BBVBPB03,Default,"Catalog, Search",Enable
bestofsigns.com,Banners,Custom Vinyl Banners,Business Banners,"4,68,521",17-11-2019 05:27,Professional Banners,https://www.bestofsigns.com/professional-banners.html,BBVBPB07,Default,"Catalog, Search",Enable
bestofsigns.com,Banners,Custom Vinyl Banners,Business Banners,"4,68,522",17-11-2019 05:27,Tax Services Banners,https://www.bestofsigns.com/tax-services-banners.html,BBVBTB03,Default,"Catalog, Search",Enable
bannerbuzz.com,Banners,Vinyl Banners,Event Banners,"4,68,523",17-11-2019 05:27,Valentine's Day Banners,https://www.bannerbuzz.com/valentines-day-banners/p,BBVBVB03,Default,"Catalog, Search",Enable
bannerbuzz.com.au,Banners,Vinyl Banners,Event Banners,"4,68,523",17-11-2019 05:27,Valentine's Day Banners,https://www.bannerbuzz.com.au/valentines-day-banners/p,BBVBVB03,Default,"Catalog, Search",Enable
bannerbuzz.co.uk,Banners,Vinyl Banners,Event Banners,"4,68,523",17-11-2019 05:27,Valentine's Day Banners,https://www.bannerbuzz.co.uk/valentines-day-banners/p,BBVBVB03,Default,"Catalog, Search",Enable
bannerbuzz.ca,Banners,Vinyl Banners,Event Banners,"4,68,523",17-11-2019 05:27,Valentine's Day Banners,https://www.bannerbuzz.ca/valentines-day-banners/p,BBVBVB03,Default,"Catalog, Search",Enable
bannerbuzz.nz,Banners,Vinyl Banners,Event Banners,"4,68,523",17-11-2019 05:27,Valentine's Day Banners,https://www.bannerbuzz.co.nz/valentines-day-banners/p,BBVBVB03,Default,"Catalog, Search",Enable
bestofsigns.com,Banners,Custom Vinyl Banners,Event Banners,"4,68,523",17-11-2019 05:27,Valentine's Day Banners,https://www.bestofsigns.com/valentines-day-banners.html,BBVBVB03,Default,"Catalog, Search",Enable
bestofsigns.com,Banners,Custom Vinyl Banners,Business Banners,"4,68,849",02-12-2019 06:33,Vinyl Banners,https://www.bestofsigns.com/vinyl-banners.html,BBVBVB00,Default,"Catalog, Search",Enable
bannerbuzz.com,Banners,Vinyl Banners,Business Banners,"4,69,138",19-03-2020 12:13,Vinyl Advisory Banners,https://www.bannerbuzz.com/vinyl-advisory-banners/p,BBSFB04,Default,"Catalog, Search",Disable
bannerbuzz.com.au,Banners,Vinyl Banners,Business Banners,"4,69,138",19-03-2020 12:13,Vinyl Advisory Banners,https://www.bannerbuzz.com.au/vinyl-advisory-banners/p,BBSFB04,Default,"Catalog, Search",Disable
bannerbuzz.co.uk,Banners,Vinyl Banners,Business Banners,"4,69,138",19-03-2020 12:13,Vinyl Advisory Banners,https://www.bannerbuzz.co.uk/vinyl-advisory-banners/p,BBSFB04,Default,"Catalog, Search",Disable
